TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,TAGS,genre_list
921953,354538,109220,53/921953.mp3,254.1,Klasyczna,['Klasyczna']
1179203,349331,141931,03/1179203.mp3,360.1,Elektronika,['Elektronika']
900206,376036,105960,06/900206.mp3,484.0,Funk,['Funk']
387596,352184,49252,96/387596.mp3,200.9,Blues;Rock,"['Blues', 'Rock']"
1139428,428449,136852,28/1139428.mp3,415.8,Ambient,['Ambient']
83222,3814,7672,22/83222.mp3,383.8,Ambient;Jazz,"['Ambient', 'Jazz']"
6155,847,950,55/6155.mp3,399.3,Elektronika,['Elektronika']
1246829,341323,149348,29/1246829.mp3,244.0,Ambient,['Ambient']
1312511,437980,154376,11/1312511.mp3,173.9,Folk;Pop,"['Folk', 'Pop']"
1388841,494460,162886,41/1388841.mp3,171.3,Hip-Hop,['Hip-Hop']
785643,7805,92150,43/785643.mp3,159.8,Folk;Pop,"['Folk', 'Pop']"
1121101,367124,133948,01/1121101.mp3,389.9,Funk;Jazz,"['Funk', 'Jazz']"
1154997,363203,138559,97/1154997.mp3,331.3,House,['House']
1250579,477289,149649,79/1250579.mp3,218.0,Blues;Rock,"['Blues', 'Rock']"
1333220,485295,157664,20/1333220.mp3,111.0,Klasyczna,['Klasyczna']
1097363,434108,130872,63/1097363.mp3,221.3,Funk;Pop,"['Funk', 'Pop']"
683120,2189,79429,20/683120.mp3,485.4,Elektronika,['Elektronika']
154632,338838,22086,32/154632.mp3,441.3,Elektronika;Jazz,"['Elektronika', 'Jazz']"
1395311,341459,163200,11/1395311.mp3,172.5,Latin,['Latin']
46537,6453,5611,37/46537.mp3,272.1,Klasyczna,['Klasyczna']
759727,363229,88871,27/759727.mp3,131.1,Ambient,['Ambient']
793726,353421,93134,26/793726.mp3,245.9,Elektronika;Rock,"['Elektronika', 'Rock']"
742096,367247,86722,96/742096.mp3,229.7,Pop,['Pop']
1352843,431108,159498,43/1352843.mp3,129.2,Klasyczna,['Klasyczna']
1052155,421686,123934,55/1052155.mp3,288.7,Elektronika;House,"['Elektronika', 'House']"
1110788,441505,132695,88/1110788.mp3,69.7,Elektronika;Pop,"['Elektronika', 'Pop']"
426351,353520,52077,51/426351.mp3,672.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
290994,347682,40226,94/290994.mp3,210.3,Pop,['Pop']
1284465,483163,153216,65/1284465.mp3,152.0,Klasyczna;Pop,"['Klasyczna', 'Pop']"
429569,350337,52305,69/429569.mp3,124.5,Pop;Rock,"['Pop', 'Rock']"
1342577,432273,158511,77/1342577.mp3,120.3,Klasyczna,['Klasyczna']
285381,347596,39788,81/285381.mp3,690.8,Klasyczna,['Klasyczna']
1119895,435992,133839,95/1119895.mp3,315.5,Ambient,['Ambient']
500969,338916,58669,69/500969.mp3,185.2,Elektronika,['Elektronika']
1078614,7805,128459,14/1078614.mp3,104.7,Folk;Pop;Rock,"['Folk', 'Pop', 'Rock']"
508363,348002,59517,63/508363.mp3,264.0,Ambient,['Ambient']
1123666,438910,134338,66/1123666.mp3,80.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
19234,2854,2704,34/19234.mp3,248.2,Rock,['Rock']
1126393,425274,134810,93/1126393.mp3,229.1,Reggae,['Reggae']
584382,339629,67418,82/584382.mp3,199.5,Folk;Pop;Rock,"['Folk', 'Pop', 'Rock']"
285355,343747,39838,55/285355.mp3,600.6,Elektronika,['Elektronika']
1413371,467309,164893,71/1413371.mp3,340.5,Elektronika;House,"['Elektronika', 'House']"
1205415,350876,144799,15/1205415.mp3,230.0,Elektronika,['Elektronika']
1161247,455316,139481,47/1161247.mp3,247.0,Pop,['Pop']
128406,5082,18119,06/128406.mp3,244.0,Elektronika,['Elektronika']
29937,4158,3781,37/29937.mp3,399.4,Elektronika,['Elektronika']
1307966,367594,155445,66/1307966.mp3,294.1,Elektronika,['Elektronika']
217197,5611,31883,97/217197.mp3,300.0,Elektronika,['Elektronika']
231927,2831,34110,27/231927.mp3,269.6,Elektronika,['Elektronika']
1269915,480805,151689,15/1269915.mp3,202.0,Elektronika,['Elektronika']
361549,351032,46834,49/361549.mp3,143.5,Elektronika,['Elektronika']
1284737,483824,153231,37/1284737.mp3,230.0,Elektronika,['Elektronika']
1076766,425274,128262,66/1076766.mp3,223.5,Reggae,['Reggae']
1206767,461498,144962,67/1206767.mp3,280.8,Jazz;Latin,"['Jazz', 'Latin']"
1392709,494123,163232,09/1392709.mp3,433.7,Pop,['Pop']
1031108,370893,121305,08/1031108.mp3,450.5,Elektronika,['Elektronika']
1169146,435000,140646,46/1169146.mp3,238.1,Hip-Hop,['Hip-Hop']
531349,357893,62001,49/531349.mp3,205.1,Ambient,['Ambient']
1377412,493357,161866,12/1377412.mp3,325.9,Klasyczna,['Klasyczna']
1039616,423996,122483,16/1039616.mp3,257.8,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1193885,348759,143688,85/1193885.mp3,264.7,Ambient;Jazz,"['Ambient', 'Jazz']"
1372502,492959,161443,02/1372502.mp3,313.0,Folk,['Folk']
1035558,433577,121924,58/1035558.mp3,272.7,Elektronika;Pop;Rock,"['Elektronika', 'Pop', 'Rock']"
695838,365154,81112,38/695838.mp3,206.8,Ambient;Elektronika;Jazz,"['Ambient', 'Elektronika', 'Jazz']"
1414121,459669,165102,21/1414121.mp3,376.2,Folk;Pop;Rock,"['Folk', 'Pop', 'Rock']"
1340340,481897,158322,40/1340340.mp3,140.3,Klasyczna,['Klasyczna']
1052136,435725,123905,36/1052136.mp3,49.5,Klasyczna,['Klasyczna']
1378742,3799,161989,42/1378742.mp3,402.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1216199,355889,145705,99/1216199.mp3,282.0,Elektronika,['Elektronika']
1171013,438910,140971,13/1171013.mp3,263.4,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1188984,560,143098,84/1188984.mp3,152.1,Klasyczna,['Klasyczna']
73986,5240,6561,86/73986.mp3,306.3,Jazz,['Jazz']
243433,338036,35284,33/243433.mp3,232.8,Pop,['Pop']
1420472,497198,165679,72/1420472.mp3,200.0,Funk,['Funk']
128861,696,18170,61/128861.mp3,153.5,Elektronika;Jazz,"['Elektronika', 'Jazz']"
187015,340233,28013,15/187015.mp3,148.4,Folk;Pop,"['Folk', 'Pop']"
1387144,377603,162708,44/1387144.mp3,544.0,Hip-Hop,['Hip-Hop']
1310115,461418,155633,15/1310115.mp3,127.1,Rock,['Rock']
308262,341168,41831,62/308262.mp3,118.8,Elektronika;Hip-Hop,"['Elektronika', 'Hip-Hop']"
328898,349573,43978,98/328898.mp3,249.2,Funk;Hip-Hop;House,"['Funk', 'Hip-Hop', 'House']"
1138561,448643,136763,61/1138561.mp3,132.6,Reggae;Rock,"['Reggae', 'Rock']"
1379149,488616,162030,49/1379149.mp3,245.2,Pop;Rock,"['Pop', 'Rock']"
201492,4118,29994,92/201492.mp3,118.0,Elektronika,['Elektronika']
824624,343747,96424,24/824624.mp3,755.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
897316,341278,105570,16/897316.mp3,197.4,Hip-Hop,['Hip-Hop']
1377424,493357,161867,24/1377424.mp3,82.5,Rock,['Rock']
34518,2449,4230,18/34518.mp3,304.7,Jazz,['Jazz']
937093,349503,110001,93/937093.mp3,226.0,Klasyczna,['Klasyczna']
38767,1780,4755,67/38767.mp3,48.0,Klasyczna,['Klasyczna']
1167098,456653,140342,98/1167098.mp3,212.2,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1384506,466627,162387,06/1384506.mp3,132.7,Folk,['Folk']
1066751,427549,126078,51/1066751.mp3,150.3,Rock,['Rock']
1289251,484497,153648,51/1289251.mp3,224.5,Pop;Rock,"['Pop', 'Rock']"
1232345,472422,147778,45/1232345.mp3,275.7,Pop,['Pop']
1383925,477775,162394,25/1383925.mp3,328.5,Elektronika,['Elektronika']
225046,4365,33315,46/225046.mp3,254.2,Elektronika,['Elektronika']
1351143,341983,152087,43/1351143.mp3,178.1,Blues;Folk;Pop,"['Blues', 'Folk', 'Pop']"
1178796,349331,141883,96/1178796.mp3,443.6,Elektronika,['Elektronika']
1215912,348759,145873,12/1215912.mp3,599.1,Ambient,['Ambient']
1008212,430827,118666,12/1008212.mp3,298.1,Pop;Rock,"['Pop', 'Rock']"
1110507,441505,132664,07/1110507.mp3,320.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1124383,438910,134468,83/1124383.mp3,182.9,Elektronika,['Elektronika']
355728,348025,46395,28/355728.mp3,205.1,Folk;Pop,"['Folk', 'Pop']"
156969,339106,22556,69/156969.mp3,204.7,Hip-Hop,['Hip-Hop']
1317794,485295,154418,94/1317794.mp3,120.0,Funk,['Funk']
957413,363229,112579,13/957413.mp3,208.1,Folk,['Folk']
1358788,434498,160125,88/1358788.mp3,196.0,Klasyczna;Rock,"['Klasyczna', 'Rock']"
1366132,351828,160759,32/1366132.mp3,336.3,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1348469,490066,159111,69/1348469.mp3,254.7,Hip-Hop,['Hip-Hop']
615068,4060,71175,68/615068.mp3,175.5,Ambient;Pop;Rock,"['Ambient', 'Pop', 'Rock']"
433604,349324,52617,04/433604.mp3,1274.6,Elektronika,['Elektronika']
721200,341968,84147,00/721200.mp3,302.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
891914,352350,104906,14/891914.mp3,420.0,Elektronika;Pop,"['Elektronika', 'Pop']"
902222,339527,106228,22/902222.mp3,136.2,Blues,['Blues']
937102,349503,110001,02/937102.mp3,1112.6,Klasyczna,['Klasyczna']
1333154,485295,157659,54/1333154.mp3,293.0,Klasyczna,['Klasyczna']
1315858,354516,150060,58/1315858.mp3,369.9,Latin;Pop;Rock,"['Latin', 'Pop', 'Rock']"
1239326,342174,146528,26/1239326.mp3,187.8,Elektronika,['Elektronika']
1030279,433460,121169,79/1030279.mp3,311.7,Jazz,['Jazz']
400407,340913,49916,07/400407.mp3,219.4,Rock,['Rock']
121140,337382,16739,40/121140.mp3,260.0,Jazz,['Jazz']
1093443,435725,130324,43/1093443.mp3,50.5,Klasyczna,['Klasyczna']
1343777,485239,158632,77/1343777.mp3,175.3,Folk;Latin,"['Folk', 'Latin']"
721199,341968,84147,99/721199.mp3,202.0,Ambient;Blues;Jazz,"['Ambient', 'Blues', 'Jazz']"
267904,341323,38075,04/267904.mp3,120.0,Funk;Jazz,"['Funk', 'Jazz']"
1045560,435415,123161,60/1045560.mp3,240.7,Folk,['Folk']
1222824,466600,146672,24/1222824.mp3,105.0,Ambient,['Ambient']
1192426,442397,143508,26/1192426.mp3,32.4,Elektronika;Klasyczna,"['Elektronika', 'Klasyczna']"
420718,353294,51626,18/420718.mp3,113.8,Blues;Rock,"['Blues', 'Rock']"
1100514,357359,131319,14/1100514.mp3,306.1,Hip-Hop;Pop,"['Hip-Hop', 'Pop']"
78103,4713,7073,03/78103.mp3,155.9,Rock,['Rock']
1115399,360275,133264,99/1115399.mp3,227.1,Jazz,['Jazz']
40276,5678,4956,76/40276.mp3,175.5,Elektronika,['Elektronika']
1109863,441505,132595,63/1109863.mp3,81.7,Hip-Hop,['Hip-Hop']
1361403,480599,160347,03/1361403.mp3,145.0,Ambient,['Ambient']
1353284,490858,159543,84/1353284.mp3,181.0,House,['House']
1369683,459669,161128,83/1369683.mp3,490.8,Ambient,['Ambient']
1356317,362323,159863,17/1356317.mp3,203.2,Elektronika,['Elektronika']
373604,2513,47796,04/373604.mp3,222.1,Elektronika,['Elektronika']
585157,359034,67498,57/585157.mp3,61.0,Hip-Hop,['Hip-Hop']
1139082,444419,136827,82/1139082.mp3,233.3,Elektronika,['Elektronika']
1203143,431744,144303,43/1203143.mp3,140.2,Elektronika,['Elektronika']
1093651,430529,130351,51/1093651.mp3,727.0,Klasyczna,['Klasyczna']
111584,337391,14074,84/111584.mp3,267.0,Elektronika,['Elektronika']
339141,346032,44867,41/339141.mp3,231.8,Ambient,['Ambient']
1167867,456650,140451,67/1167867.mp3,226.3,Pop;Rock,"['Pop', 'Rock']"
49552,6987,6023,52/49552.mp3,309.3,Pop,['Pop']
324224,6903,43564,24/324224.mp3,186.9,Elektronika;House,"['Elektronika', 'House']"
1335110,488990,157841,10/1335110.mp3,187.7,Hip-Hop,['Hip-Hop']
992764,428489,116788,64/992764.mp3,88.0,Klasyczna,['Klasyczna']
169266,338660,24863,66/169266.mp3,84.1,Elektronika,['Elektronika']
379665,1365,48285,65/379665.mp3,105.4,Elektronika,['Elektronika']
223518,339344,32884,18/223518.mp3,558.3,Ambient;Elektronika,"['Ambient', 'Elektronika']"
836347,352870,97839,47/836347.mp3,260.8,Pop;Rock,"['Pop', 'Rock']"
1136902,441932,136559,02/1136902.mp3,105.0,Elektronika;Hip-Hop,"['Elektronika', 'Hip-Hop']"
1342538,459669,158505,38/1342538.mp3,611.1,Jazz;Rock,"['Jazz', 'Rock']"
152309,338884,21715,09/152309.mp3,314.4,Rock,['Rock']
1402481,491391,164071,81/1402481.mp3,159.7,Latin,['Latin']
119342,7051,16238,42/119342.mp3,409.6,Jazz,['Jazz']
1168804,351616,140595,04/1168804.mp3,201.8,Elektronika;Funk;Jazz,"['Elektronika', 'Funk', 'Jazz']"
1169732,338649,140751,32/1169732.mp3,237.3,Klasyczna,['Klasyczna']
881095,354817,103519,95/881095.mp3,408.0,Klasyczna,['Klasyczna']
1279779,350347,152671,79/1279779.mp3,194.9,Rock,['Rock']
120750,4864,16626,50/120750.mp3,616.7,Elektronika,['Elektronika']
271094,347040,38454,94/271094.mp3,263.7,Elektronika,['Elektronika']
213886,341677,31503,86/213886.mp3,330.4,Metal;Rock,"['Metal', 'Rock']"
1077457,425274,128345,57/1077457.mp3,172.6,Reggae,['Reggae']
950040,4812,111680,40/950040.mp3,245.0,Elektronika,['Elektronika']
1114664,353958,133204,64/1114664.mp3,450.0,Elektronika;Pop,"['Elektronika', 'Pop']"
500978,338916,58669,78/500978.mp3,159.4,Elektronika,['Elektronika']
1075182,359034,128067,82/1075182.mp3,64.8,Elektronika;Hip-Hop,"['Elektronika', 'Hip-Hop']"
331528,349673,44203,28/331528.mp3,236.7,Elektronika,['Elektronika']
1089972,437571,129928,72/1089972.mp3,214.0,Jazz;Latin;Rock,"['Jazz', 'Latin', 'Rock']"
1113025,442163,132912,25/1113025.mp3,300.0,Klasyczna,['Klasyczna']
33393,4347,4124,93/33393.mp3,244.8,Elektronika,['Elektronika']
470791,354858,56149,91/470791.mp3,156.1,Klasyczna,['Klasyczna']
78473,3917,7130,73/78473.mp3,191.4,Hip-Hop,['Hip-Hop']
1157010,438910,138840,10/1157010.mp3,104.8,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1115625,441505,133290,25/1115625.mp3,102.6,Ambient;Elektronika,"['Ambient', 'Elektronika']"
480962,354094,56696,62/480962.mp3,233.8,Klasyczna,['Klasyczna']
1374442,352266,161606,42/1374442.mp3,236.8,Rock,['Rock']
376620,351621,48038,20/376620.mp3,358.1,Pop,['Pop']
134120,336640,19104,20/134120.mp3,80.1,Jazz,['Jazz']
1002017,375104,117904,17/1002017.mp3,70.0,Pop,['Pop']
1076346,425274,128201,46/1076346.mp3,285.0,Reggae,['Reggae']
1420451,490851,165678,51/1420451.mp3,158.2,House,['House']
801452,347916,93814,52/801452.mp3,230.0,Pop;Rock,"['Pop', 'Rock']"
889287,4116,104650,87/889287.mp3,204.0,Elektronika,['Elektronika']
1392165,494123,163184,65/1392165.mp3,364.1,Pop;Rock,"['Pop', 'Rock']"
1047453,435614,123447,53/1047453.mp3,511.2,Klasyczna,['Klasyczna']
189546,340594,28348,46/189546.mp3,192.9,Rock,['Rock']
1155559,362955,138633,59/1155559.mp3,129.0,Folk,['Folk']
1105631,367947,132016,31/1105631.mp3,67.2,Ambient,['Ambient']
1169078,374229,140635,78/1169078.mp3,198.0,Pop;Rock,"['Pop', 'Rock']"
202177,341226,30315,77/202177.mp3,200.1,Folk,['Folk']
1370874,459669,161263,74/1370874.mp3,618.4,Ambient,['Ambient']
1417033,466600,165393,33/1417033.mp3,68.0,Klasyczna,['Klasyczna']
1133292,340262,135948,92/1133292.mp3,239.2,Blues;Rock,"['Blues', 'Rock']"
1127769,443923,135054,69/1127769.mp3,223.5,Hip-Hop,['Hip-Hop']
925899,361069,109489,99/925899.mp3,233.3,Elektronika,['Elektronika']
223910,342389,33182,10/223910.mp3,308.6,Hip-Hop,['Hip-Hop']
1009694,352184,118897,94/1009694.mp3,193.7,Rock,['Rock']
379177,1365,48285,77/379177.mp3,153.9,Elektronika,['Elektronika']
1384186,494004,162412,86/1384186.mp3,78.9,Klasyczna,['Klasyczna']
41963,5119,5097,63/41963.mp3,52.5,Elektronika;Klasyczna,"['Elektronika', 'Klasyczna']"
151112,338247,21576,12/151112.mp3,158.7,Klasyczna,['Klasyczna']
1171625,433004,141085,25/1171625.mp3,221.3,House,['House']
1296365,368136,154313,65/1296365.mp3,329.5,Elektronika;Pop;Rock,"['Elektronika', 'Pop', 'Rock']"
1349565,490520,159196,65/1349565.mp3,255.9,Folk;Pop,"['Folk', 'Pop']"
1116971,439188,133462,71/1116971.mp3,205.1,Pop;Rock,"['Pop', 'Rock']"
579304,4116,67400,04/579304.mp3,162.8,Folk;Rock,"['Folk', 'Rock']"
360553,347166,46750,53/360553.mp3,42.2,Klasyczna,['Klasyczna']
1146538,359108,137514,38/1146538.mp3,226.4,Elektronika,['Elektronika']
160044,339248,23253,44/160044.mp3,268.9,Elektronika,['Elektronika']
173189,339831,25566,89/173189.mp3,132.8,Ambient,['Ambient']
1349617,424522,159217,17/1349617.mp3,214.0,Hip-Hop,['Hip-Hop']
1317679,3815,156321,79/1317679.mp3,452.0,House,['House']
1385206,435290,162510,06/1385206.mp3,239.0,Elektronika,['Elektronika']
1387488,369475,162743,88/1387488.mp3,244.0,Hip-Hop,['Hip-Hop']
212245,1751,31299,45/212245.mp3,266.0,Elektronika,['Elektronika']
1095417,365250,130593,17/1095417.mp3,160.0,Elektronika;Pop,"['Elektronika', 'Pop']"
1214583,432273,145798,83/1214583.mp3,56.1,Klasyczna,['Klasyczna']
1141438,368387,136926,38/1141438.mp3,250.8,Rock,['Rock']
1149882,453308,137891,82/1149882.mp3,144.0,Elektronika,['Elektronika']
1032228,379099,121466,28/1032228.mp3,385.8,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1420435,497198,165677,35/1420435.mp3,183.8,House,['House']
1110713,441505,132690,13/1110713.mp3,262.6,Ambient,['Ambient']
81656,8226,7495,56/81656.mp3,226.6,Folk;Pop,"['Folk', 'Pop']"
1094445,359617,130458,45/1094445.mp3,202.9,Funk;Hip-Hop,"['Funk', 'Hip-Hop']"
1151915,370626,138191,15/1151915.mp3,237.6,Reggae,['Reggae']
1292383,560,153921,83/1292383.mp3,208.3,Ambient;Klasyczna,"['Ambient', 'Klasyczna']"
1410642,357291,164907,42/1410642.mp3,59.1,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1310647,438966,155682,47/1310647.mp3,191.9,Pop,['Pop']
1149226,357317,137806,26/1149226.mp3,59.1,Elektronika,['Elektronika']
1061373,7063,125285,73/1061373.mp3,87.0,Ambient;Elektronika,"['Ambient', 'Elektronika']"
661599,362501,76763,99/661599.mp3,170.2,Funk;Jazz;Pop,"['Funk', 'Jazz', 'Pop']"
414047,3786,51054,47/414047.mp3,157.9,Klasyczna,['Klasyczna']
283541,8236,39593,41/283541.mp3,163.0,Rock,['Rock']
1345293,490031,158778,93/1345293.mp3,149.6,Metal;Rock,"['Metal', 'Rock']"
461889,354913,55022,89/461889.mp3,184.6,Elektronika;Hip-Hop,"['Elektronika', 'Hip-Hop']"
133652,2189,18954,52/133652.mp3,364.7,Elektronika,['Elektronika']
1112022,441505,132808,22/1112022.mp3,40.6,Klasyczna,['Klasyczna']
1162382,3374,139636,82/1162382.mp3,214.0,Elektronika,['Elektronika']
873884,356808,102539,84/873884.mp3,312.0,Ambient,['Ambient']
1072431,339989,127400,31/1072431.mp3,217.7,Elektronika;Funk;Rock,"['Elektronika', 'Funk', 'Rock']"
1265972,444343,151334,72/1265972.mp3,272.4,Hip-Hop;Pop;Rock,"['Hip-Hop', 'Pop', 'Rock']"
15059,2189,2142,59/15059.mp3,333.5,Elektronika,['Elektronika']
1186027,375104,142746,27/1186027.mp3,75.0,Funk;Pop;Rock,"['Funk', 'Pop', 'Rock']"
1095106,428449,130556,06/1095106.mp3,298.2,Ambient,['Ambient']
1360562,483163,160283,62/1360562.mp3,76.8,Folk;Pop,"['Folk', 'Pop']"
29864,2020,3777,64/29864.mp3,170.1,Elektronika,['Elektronika']
1158136,454753,138983,36/1158136.mp3,60.3,Elektronika,['Elektronika']
1339227,365072,158206,27/1339227.mp3,169.6,Elektronika;Hip-Hop,"['Elektronika', 'Hip-Hop']"
305159,348448,41508,59/305159.mp3,100.9,Klasyczna;Pop,"['Klasyczna', 'Pop']"
256394,340292,36746,94/256394.mp3,395.2,Elektronika,['Elektronika']
74000,5240,6561,00/74000.mp3,352.2,Jazz,['Jazz']
1326730,487340,157057,30/1326730.mp3,146.8,Jazz,['Jazz']
1231099,433381,147630,99/1231099.mp3,287.2,Ambient,['Ambient']
1317850,485295,154608,50/1317850.mp3,85.4,Elektronika,['Elektronika']
1138688,7805,136796,88/1138688.mp3,232.6,Folk;Pop,"['Folk', 'Pop']"
1148305,448635,137691,05/1148305.mp3,189.6,Klasyczna,['Klasyczna']
193905,340792,28984,05/193905.mp3,215.5,Hip-Hop,['Hip-Hop']
1116441,428449,133385,41/1116441.mp3,415.8,Ambient;Elektronika,"['Ambient', 'Elektronika']"
99659,3027,10910,59/99659.mp3,266.7,Pop,['Pop']
1031095,433491,121295,95/1031095.mp3,203.2,Elektronika,['Elektronika']
496075,341615,58136,75/496075.mp3,369.0,Metal;Rock,"['Metal', 'Rock']"
874890,357317,102679,90/874890.mp3,297.9,Elektronika,['Elektronika']
423466,340185,51841,66/423466.mp3,207.9,Folk;Pop,"['Folk', 'Pop']"
1339350,351380,158221,50/1339350.mp3,172.3,Folk;Pop;Rock,"['Folk', 'Pop', 'Rock']"
1051202,436034,123814,02/1051202.mp3,182.2,Folk;Pop,"['Folk', 'Pop']"
1365240,350719,160697,40/1365240.mp3,183.1,Metal;Rock,"['Metal', 'Rock']"
1169708,338649,140751,08/1169708.mp3,206.6,Klasyczna,['Klasyczna']
1157353,381661,138888,53/1157353.mp3,118.5,Klasyczna,['Klasyczna']
1372838,492985,161480,38/1372838.mp3,323.9,Klasyczna,['Klasyczna']
495363,356180,58072,63/495363.mp3,341.1,Elektronika,['Elektronika']
1331579,6845,157505,79/1331579.mp3,372.5,Ambient;Elektronika,"['Ambient', 'Elektronika']"
389450,346032,49099,50/389450.mp3,131.4,Klasyczna,['Klasyczna']
934870,373067,109700,70/934870.mp3,227.5,Pop;Rock,"['Pop', 'Rock']"
606295,348998,70163,95/606295.mp3,277.7,Funk;Jazz,"['Funk', 'Jazz']"
404217,352949,50837,17/404217.mp3,176.0,Folk;Pop,"['Folk', 'Pop']"
459436,348998,54817,36/459436.mp3,274.3,Folk;Pop,"['Folk', 'Pop']"
1209203,433352,145221,03/1209203.mp3,191.0,Ambient,['Ambient']
157765,3025,22714,65/157765.mp3,549.3,Elektronika,['Elektronika']
1416892,3944,165372,92/1416892.mp3,104.2,Klasyczna,['Klasyczna']
1148781,359034,137744,81/1148781.mp3,150.0,Blues;Hip-Hop;Jazz,"['Blues', 'Hip-Hop', 'Jazz']"
1269079,480670,151579,79/1269079.mp3,96.3,Ambient;Elektronika,"['Ambient', 'Elektronika']"
278358,344764,39136,58/278358.mp3,206.0,Klasyczna,['Klasyczna']
243418,338036,35284,18/243418.mp3,253.6,Pop,['Pop']
300330,348243,41063,30/300330.mp3,299.1,Folk;Pop,"['Folk', 'Pop']"
49135,6130,5963,35/49135.mp3,291.7,Elektronika,['Elektronika']
502604,351985,58868,04/502604.mp3,424.3,Elektronika,['Elektronika']
1079571,439195,128565,71/1079571.mp3,248.4,Blues;Hip-Hop;Jazz,"['Blues', 'Hip-Hop', 'Jazz']"
154796,338989,22167,96/154796.mp3,241.1,Rock,['Rock']
1165268,375935,140077,68/1165268.mp3,95.0,Klasyczna,['Klasyczna']
126048,361044,17669,48/126048.mp3,192.5,Elektronika,['Elektronika']
1049746,352301,123640,46/1049746.mp3,236.9,Pop;Rock,"['Pop', 'Rock']"
1073214,428449,127485,14/1073214.mp3,232.5,Ambient,['Ambient']
1157357,381661,138888,57/1157357.mp3,176.5,Klasyczna,['Klasyczna']
1266575,480321,151355,75/1266575.mp3,290.7,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1056173,360584,124526,73/1056173.mp3,269.4,Folk;Pop;Rock,"['Folk', 'Pop', 'Rock']"
942066,350284,110688,66/942066.mp3,156.0,Klasyczna,['Klasyczna']
1221867,468830,146581,67/1221867.mp3,291.0,Rock,['Rock']
452264,354509,54164,64/452264.mp3,323.7,Ambient;Elektronika,"['Ambient', 'Elektronika']"
18024,1659,2542,24/18024.mp3,280.2,Elektronika,['Elektronika']
477308,355362,56298,08/477308.mp3,425.1,Klasyczna,['Klasyczna']
1379393,350433,162052,93/1379393.mp3,216.3,Pop,['Pop']
1062591,428449,125456,91/1062591.mp3,165.7,Ambient,['Ambient']
374678,3240,47873,78/374678.mp3,495.2,Ambient,['Ambient']
1391161,494723,163092,61/1391161.mp3,237.8,Funk;Jazz,"['Funk', 'Jazz']"
194056,340092,29008,56/194056.mp3,401.5,Ambient,['Ambient']
1389879,494123,162966,79/1389879.mp3,398.4,Pop;Rock,"['Pop', 'Rock']"
604690,337988,69899,90/604690.mp3,271.8,Rock,['Rock']
1250038,448643,149622,38/1250038.mp3,108.0,Elektronika;Pop,"['Elektronika', 'Pop']"
1174090,337741,141403,90/1174090.mp3,220.8,Ambient,['Ambient']
934002,351552,109605,02/934002.mp3,330.1,Rock,['Rock']
1189893,460469,143228,93/1189893.mp3,152.4,Rock,['Rock']
1011997,431465,119184,97/1011997.mp3,201.8,Ambient;Klasyczna,"['Ambient', 'Klasyczna']"
1065728,437945,125937,28/1065728.mp3,181.0,Elektronika,['Elektronika']
1030654,361884,121239,54/1030654.mp3,354.2,Rock,['Rock']
1165525,432148,140121,25/1165525.mp3,206.4,Elektronika;Hip-Hop;Pop,"['Elektronika', 'Hip-Hop', 'Pop']"
17146,2511,2428,46/17146.mp3,99.2,Elektronika,['Elektronika']
1368894,427717,161051,94/1368894.mp3,242.8,Rock,['Rock']
1400359,457860,163898,59/1400359.mp3,156.9,Rock,['Rock']
1316222,367594,156198,22/1316222.mp3,246.4,Elektronika,['Elektronika']
1031326,423996,121346,26/1031326.mp3,115.5,Ambient;Elektronika;Klasyczna,"['Ambient', 'Elektronika', 'Klasyczna']"
1110263,339383,132679,63/1110263.mp3,286.4,Ambient;Elektronika;Klasyczna,"['Ambient', 'Elektronika', 'Klasyczna']"
962724,341216,113172,24/962724.mp3,224.6,Pop;Rock,"['Pop', 'Rock']"
1385231,341642,162518,31/1385231.mp3,279.1,Elektronika,['Elektronika']
22834,2838,3167,34/22834.mp3,253.8,Elektronika,['Elektronika']
67335,1166,6342,35/67335.mp3,198.6,Rock,['Rock']
1076291,425274,128195,91/1076291.mp3,229.8,Reggae,['Reggae']
810892,358098,94723,92/810892.mp3,333.0,Ambient;Elektronika,"['Ambient', 'Elektronika']"
1356888,467034,159901,88/1356888.mp3,258.8,Pop;Rock,"['Pop', 'Rock']"
3963,357,621,63/3963.mp3,315.5,Funk,['Funk']
1333703,485239,157705,03/1333703.mp3,163.1,Folk;Latin,"['Folk', 'Latin']"
1104754,440452,131888,54/1104754.mp3,226.2,Latin,['Latin']
