ID,TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,TAGS,genre_list,genre_count
1267980,1267980,473553,150565,80/1267980.mp3,299.5,Hip-Hop,['Hip-Hop'],1
1267989,1267989,473553,150565,89/1267989.mp3,178.1,Hip-Hop,['Hip-Hop'],1
76107,76107,7746,6828,07/76107.mp3,158.6,Metal,['Metal'],1
1268044,1268044,480599,151604,44/1268044.mp3,104.0,Rock,['Rock'],1
76108,76108,7746,6828,08/76108.mp3,141.7,Metal,['Metal'],1
76140,76140,1125,6833,40/76140.mp3,268.6,Elektronika,['Elektronika'],1
76662,76662,7805,6893,62/76662.mp3,196.4,Pop,['Pop'],1
76663,76663,7805,6893,63/76663.mp3,160.5,Pop,['Pop'],1
76729,76729,7816,6901,29/76729.mp3,240.1,Hip-Hop,['Hip-Hop'],1
76740,76740,4035,6904,40/76740.mp3,68.2,Ambient;Elektronika,"['Ambient', 'Elektronika']",2
1268986,1268986,339595,151596,86/1268986.mp3,213.2,Elektronika,['Elektronika'],1
76944,76944,5188,6938,44/76944.mp3,225.7,Ambient;Elektronika,"['Ambient', 'Elektronika']",2
76950,76950,7797,6939,50/76950.mp3,196.0,Pop,['Pop'],1
76957,76957,7797,6939,57/76957.mp3,202.1,Pop,['Pop'],1
77540,77540,6453,7004,40/77540.mp3,580.0,Klasyczna,['Klasyczna'],1
77541,77541,6453,7004,41/77541.mp3,400.0,Klasyczna,['Klasyczna'],1
1269921,1269921,371519,151694,21/1269921.mp3,233.2,Metal,['Metal'],1
1270030,1270030,387374,151705,30/1270030.mp3,30.0,Blues,['Blues'],1
1270033,1270033,387374,151705,33/1270033.mp3,672.0,Blues,['Blues'],1
1270034,1270034,387374,151705,34/1270034.mp3,624.0,Rock;Blues;Pop,"['Rock', 'Blues', 'Pop']",3
77734,77734,7891,7025,34/77734.mp3,266.0,Rock,['Rock'],1
1270035,1270035,387374,151705,35/1270035.mp3,260.0,Blues,['Blues'],1
77762,77762,6237,7032,62/77762.mp3,151.0,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
77763,77763,6237,7032,63/77763.mp3,222.0,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
1270232,1270232,437980,151730,32/1270232.mp3,153.7,Latin,['Latin'],1
1270233,1270233,437980,151730,33/1270233.mp3,153.9,Latin,['Latin'],1
1270342,1270342,370626,148152,42/1270342.mp3,291.6,Reggae;Hip-Hop,"['Reggae', 'Hip-Hop']",2
77929,77929,6682,7052,29/77929.mp3,610.4,Jazz,['Jazz'],1
1270569,1270569,336871,151762,69/1270569.mp3,117.8,Jazz;Funk,"['Jazz', 'Funk']",2
78128,78128,7051,7077,28/78128.mp3,213.4,Elektronika;Techno,"['Elektronika', 'Techno']",2
1270570,1270570,336871,151762,70/1270570.mp3,165.3,Jazz;Latin,"['Jazz', 'Latin']",2
1270574,1270574,336871,151762,74/1270574.mp3,234.3,Jazz;Latin,"['Jazz', 'Latin']",2
78130,78130,7051,7077,30/78130.mp3,278.6,Ambient;Elektronika;Pop;Techno,"['Ambient', 'Elektronika', 'Pop', 'Techno']",4
1270581,1270581,336871,151762,81/1270581.mp3,262.0,Jazz;Latin,"['Jazz', 'Latin']",2
1270582,1270582,336871,151762,82/1270582.mp3,314.0,Jazz;Hip-Hop;Funk,"['Jazz', 'Hip-Hop', 'Funk']",3
1270588,1270588,387374,151768,88/1270588.mp3,215.0,Blues;Elektronika,"['Blues', 'Elektronika']",2
1270589,1270589,387374,151768,89/1270589.mp3,266.9,Elektronika,['Elektronika'],1
1270605,1270605,336871,151762,05/1270605.mp3,185.1,Jazz,['Jazz'],1
1270614,1270614,336871,151762,14/1270614.mp3,226.0,Jazz,['Jazz'],1
1270615,1270615,336871,151762,15/1270615.mp3,235.2,Jazz;Latin,"['Jazz', 'Latin']",2
1270632,1270632,336871,151762,32/1270632.mp3,234.0,Jazz;Latin,"['Jazz', 'Latin']",2
1270855,1270855,480887,151776,55/1270855.mp3,386.1,Pop,['Pop'],1
1270901,1270901,341968,151783,01/1270901.mp3,200.0,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
78223,78223,7933,7090,23/78223.mp3,321.3,Jazz;Reggae,"['Jazz', 'Reggae']",2
78224,78224,7933,7090,24/78224.mp3,315.1,Jazz;Reggae,"['Jazz', 'Reggae']",2
78225,78225,7933,7090,25/78225.mp3,377.5,Jazz;Reggae,"['Jazz', 'Reggae']",2
78227,78227,7933,7090,27/78227.mp3,317.7,Jazz;Reggae,"['Jazz', 'Reggae']",2
1271441,1271441,479233,151928,41/1271441.mp3,164.4,Hip-Hop,['Hip-Hop'],1
78228,78228,7933,7090,28/78228.mp3,454.5,Jazz;Reggae,"['Jazz', 'Reggae']",2
78231,78231,7933,7090,31/78231.mp3,467.6,Jazz;Reggae,"['Jazz', 'Reggae']",2
1271554,1271554,354508,151853,54/1271554.mp3,267.1,Elektronika;Techno,"['Elektronika', 'Techno']",2
78305,78305,7872,7098,05/78305.mp3,199.5,Jazz;Elektronika;Rock;Pop;Latin,"['Jazz', 'Elektronika', 'Rock', 'Pop', 'Latin']",5
78310,78310,7872,7098,10/78310.mp3,233.2,Rock;Pop;Latin,"['Rock', 'Pop', 'Latin']",3
1271779,1271779,364032,151876,79/1271779.mp3,320.1,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1271789,1271789,437980,151877,89/1271789.mp3,134.4,Klasyczna,['Klasyczna'],1
1271790,1271790,437980,151877,90/1271790.mp3,181.8,Rock;Elektronika,"['Rock', 'Elektronika']",2
78473,78473,3917,7130,73/78473.mp3,191.4,Hip-Hop,['Hip-Hop'],1
78476,78476,3917,7130,76/78476.mp3,212.3,Hip-Hop;Elektronika,"['Hip-Hop', 'Elektronika']",2
78477,78477,3917,7130,77/78477.mp3,164.6,Hip-Hop;Elektronika,"['Hip-Hop', 'Elektronika']",2
1271867,1271867,371519,151886,67/1271867.mp3,265.9,Metal;Elektronika,"['Metal', 'Elektronika']",2
1271869,1271869,371519,151886,69/1271869.mp3,282.5,Metal;Elektronika,"['Metal', 'Elektronika']",2
78708,78708,1262,7166,08/78708.mp3,206.9,Blues;Jazz,"['Blues', 'Jazz']",2
1272092,1272092,341346,151936,92/1272092.mp3,492.7,Jazz,['Jazz'],1
1272093,1272093,341346,151936,93/1272093.mp3,287.0,Jazz,['Jazz'],1
1272097,1272097,341346,151936,97/1272097.mp3,610.6,Jazz,['Jazz'],1
1272452,1272452,341346,151936,52/1272452.mp3,424.6,Jazz,['Jazz'],1
79517,79517,1659,7261,17/79517.mp3,267.8,Elektronika;Techno;Funk;Pop;Latin,"['Elektronika', 'Techno', 'Funk', 'Pop', 'Latin']",5
1272497,1272497,337965,151939,97/1272497.mp3,360.1,House,['House'],1
79518,79518,1659,7261,18/79518.mp3,226.1,Elektronika;Techno;Funk;Pop;Latin,"['Elektronika', 'Techno', 'Funk', 'Pop', 'Latin']",5
79521,79521,1659,7261,21/79521.mp3,324.0,Elektronika;Techno;Funk;Pop;Latin,"['Elektronika', 'Techno', 'Funk', 'Pop', 'Latin']",5
79527,79527,1659,7261,27/79527.mp3,307.2,Elektronika;Techno;Funk;Pop;Latin,"['Elektronika', 'Techno', 'Funk', 'Pop', 'Latin']",5
79530,79530,1659,7261,30/79530.mp3,278.4,Elektronika;Techno;Funk;Pop;Latin,"['Elektronika', 'Techno', 'Funk', 'Pop', 'Latin']",5
79524,79524,1659,7261,24/79524.mp3,244.8,Elektronika;Techno;Funk;Pop;Latin,"['Elektronika', 'Techno', 'Funk', 'Pop', 'Latin']",5
79746,79746,8094,7291,46/79746.mp3,250.0,Elektronika,['Elektronika'],1
1272520,1272520,7805,151942,20/1272520.mp3,272.6,Blues,['Blues'],1
79752,79752,8094,7291,52/79752.mp3,440.0,Elektronika,['Elektronika'],1
1272718,1272718,438431,151968,18/1272718.mp3,220.6,Ambient;Jazz,"['Ambient', 'Jazz']",2
79886,79886,8119,7308,86/79886.mp3,370.9,Rock,['Rock'],1
1272786,1272786,479537,151970,86/1272786.mp3,208.1,Rock;Jazz;Pop;Latin,"['Rock', 'Jazz', 'Pop', 'Latin']",4
1272787,1272787,479537,151970,87/1272787.mp3,223.4,Rock;Reggae;Pop,"['Rock', 'Reggae', 'Pop']",3
1272788,1272788,479537,151970,88/1272788.mp3,299.0,Rock;Pop;Elektronika;Latin,"['Rock', 'Pop', 'Elektronika', 'Latin']",4
1272790,1272790,479537,151970,90/1272790.mp3,283.0,Rock;Pop;Latin,"['Rock', 'Pop', 'Latin']",3
1272791,1272791,479537,151970,91/1272791.mp3,230.2,Klasyczna;Rock;Pop,"['Klasyczna', 'Rock', 'Pop']",3
79961,79961,8119,7317,61/79961.mp3,274.9,Klasyczna;Elektronika;Techno,"['Klasyczna', 'Elektronika', 'Techno']",3
80131,80131,1365,7329,31/80131.mp3,129.4,Ambient;Elektronika,"['Ambient', 'Elektronika']",2
80137,80137,1365,7329,37/80137.mp3,63.2,Ambient;Elektronika,"['Ambient', 'Elektronika']",2
1273067,1273067,437980,151998,67/1273067.mp3,99.2,Klasyczna,['Klasyczna'],1
1273070,1273070,437980,151999,70/1273070.mp3,136.9,Rock;Pop,"['Rock', 'Pop']",2
80413,80413,8119,7355,13/80413.mp3,260.0,Elektronika;Techno,"['Elektronika', 'Techno']",2
80415,80415,8119,7355,15/80415.mp3,273.7,Elektronika;Techno,"['Elektronika', 'Techno']",2
1273579,1273579,363557,152045,79/1273579.mp3,216.0,Rock;Pop,"['Rock', 'Pop']",2
80752,80752,1336,7401,52/80752.mp3,121.3,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
80753,80753,1336,7401,53/80753.mp3,74.3,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274079,1274079,464741,152099,79/1274079.mp3,195.5,Klasyczna,['Klasyczna'],1
80762,80762,1336,7401,62/80762.mp3,65.7,Elektronika;Techno,"['Elektronika', 'Techno']",2
80765,80765,1336,7401,65/80765.mp3,78.0,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274151,1274151,7872,152101,51/1274151.mp3,43.0,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1274155,1274155,7872,152101,55/1274155.mp3,51.9,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
80774,80774,1336,7401,74/80774.mp3,93.6,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274159,1274159,7872,152101,59/1274159.mp3,45.5,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
80776,80776,1336,7401,76/80776.mp3,46.3,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274158,1274158,7872,152101,58/1274158.mp3,45.0,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1274160,1274160,7872,152101,60/1274160.mp3,49.0,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1274161,1274161,7872,152101,61/1274161.mp3,34.8,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
80780,80780,1336,7401,80/80780.mp3,84.0,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
80782,80782,1336,7401,82/80782.mp3,41.8,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274166,1274166,7872,152101,66/1274166.mp3,44.9,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
80784,80784,1336,7401,84/80784.mp3,98.9,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274169,1274169,7872,152101,69/1274169.mp3,48.8,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
80787,80787,1336,7401,87/80787.mp3,80.4,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
80788,80788,1336,7401,88/80788.mp3,145.4,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1274175,1274175,7872,152101,75/1274175.mp3,43.9,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
80793,80793,1336,7401,93/80793.mp3,159.4,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1274236,1274236,430396,152105,36/1274236.mp3,271.9,Blues;Jazz,"['Blues', 'Jazz']",2
80800,80800,1336,7401,00/80800.mp3,105.5,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1274242,1274242,430396,152105,42/1274242.mp3,48.5,Blues;Jazz,"['Blues', 'Jazz']",2
80802,80802,1336,7401,02/80802.mp3,120.2,Elektronika;Techno,"['Elektronika', 'Techno']",2
80806,80806,1336,7401,06/80806.mp3,60.4,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274296,1274296,430396,152112,96/1274296.mp3,288.1,Blues;Jazz,"['Blues', 'Jazz']",2
1274298,1274298,430396,152112,98/1274298.mp3,164.9,Blues,['Blues'],1
1274299,1274299,430396,152112,99/1274299.mp3,187.2,Blues,['Blues'],1
1274300,1274300,430396,152112,00/1274300.mp3,212.3,Blues,['Blues'],1
80811,80811,1336,7401,11/80811.mp3,76.7,Elektronika;Techno,"['Elektronika', 'Techno']",2
1274301,1274301,430396,152112,01/1274301.mp3,213.9,Blues,['Blues'],1
80817,80817,1336,7401,17/80817.mp3,92.2,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1274435,1274435,418612,152132,35/1274435.mp3,172.5,Rock;Pop;Funk,"['Rock', 'Pop', 'Funk']",3
80975,80975,5126,7417,75/80975.mp3,290.5,Ambient,['Ambient'],1
1274502,1274502,438431,152138,02/1274502.mp3,284.9,Ambient;Jazz,"['Ambient', 'Jazz']",2
1274504,1274504,438431,152138,04/1274504.mp3,227.0,Jazz,['Jazz'],1
1274507,1274507,438431,152138,07/1274507.mp3,237.3,Jazz;Latin,"['Jazz', 'Latin']",2
1274508,1274508,438431,152138,08/1274508.mp3,283.1,Jazz;Elektronika,"['Jazz', 'Elektronika']",2
80983,80983,5126,7417,83/80983.mp3,330.1,Ambient,['Ambient'],1
1275144,1275144,340542,152214,44/1275144.mp3,169.5,Klasyczna,['Klasyczna'],1
81032,81032,8236,7423,32/81032.mp3,168.8,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81033,81033,8236,7423,33/81033.mp3,200.6,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81034,81034,8236,7423,34/81034.mp3,196.7,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81035,81035,8236,7423,35/81035.mp3,72.0,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
1275150,1275150,340542,152214,50/1275150.mp3,317.4,Jazz,['Jazz'],1
1275151,1275151,340542,152214,51/1275151.mp3,196.9,Klasyczna,['Klasyczna'],1
81039,81039,8236,7423,39/81039.mp3,39.7,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81038,81038,8236,7423,38/81038.mp3,187.0,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81037,81037,8236,7423,37/81037.mp3,60.8,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81040,81040,8236,7423,40/81040.mp3,247.8,Metal;Rock;Klasyczna,"['Metal', 'Rock', 'Klasyczna']",3
81123,81123,8246,7431,23/81123.mp3,242.1,Rock,['Rock'],1
81125,81125,8246,7431,25/81125.mp3,429.9,Rock,['Rock'],1
81129,81129,8246,7431,29/81129.mp3,160.7,Rock,['Rock'],1
81183,81183,8274,7449,83/81183.mp3,223.3,Hip-Hop,['Hip-Hop'],1
1275458,1275458,365425,152240,58/1275458.mp3,273.4,Pop;Elektronika,"['Pop', 'Elektronika']",2
81202,81202,8274,7449,02/81202.mp3,122.1,Hip-Hop;Elektronika,"['Hip-Hop', 'Elektronika']",2
1275461,1275461,337766,152244,61/1275461.mp3,239.9,Elektronika,['Elektronika'],1
81283,81283,8274,7449,83/81283.mp3,207.1,Hip-Hop;Elektronika,"['Hip-Hop', 'Elektronika']",2
1275979,1275979,443919,152292,79/1275979.mp3,214.9,Reggae,['Reggae'],1
81485,81485,4589,7468,85/81485.mp3,238.8,Metal;Elektronika,"['Metal', 'Elektronika']",2
1276513,1276513,353294,152348,13/1276513.mp3,103.1,Blues;Rock,"['Blues', 'Rock']",2
1276516,1276516,353294,152348,16/1276516.mp3,115.2,Blues,['Blues'],1
1276895,1276895,473600,152386,95/1276895.mp3,183.9,Ambient;Hip-Hop,"['Ambient', 'Hip-Hop']",2
81706,81706,2222,7500,06/81706.mp3,46.2,Klasyczna;Ambient;Elektronika,"['Klasyczna', 'Ambient', 'Elektronika']",3
1276921,1276921,473600,152386,21/1276921.mp3,172.7,Ambient;Hip-Hop,"['Ambient', 'Hip-Hop']",2
81709,81709,2222,7500,09/81709.mp3,152.5,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
81714,81714,2222,7500,14/81714.mp3,73.3,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
81742,81742,8303,7505,42/81742.mp3,312.0,Pop,['Pop'],1
1277107,1277107,481486,152400,07/1277107.mp3,369.1,Ambient,['Ambient'],1
1277114,1277114,481486,152400,14/1277114.mp3,231.7,Ambient,['Ambient'],1
81792,81792,2222,7510,92/81792.mp3,136.0,Rock,['Rock'],1
1277295,1277295,410300,152428,95/1277295.mp3,290.0,Rock;Blues,"['Rock', 'Blues']",2
1277569,1277569,375935,152457,69/1277569.mp3,245.0,Funk,['Funk'],1
81802,81802,8264,7512,02/81802.mp3,229.8,Jazz;Elektronika,"['Jazz', 'Elektronika']",2
81810,81810,8264,7512,10/81810.mp3,275.8,Jazz;Elektronika,"['Jazz', 'Elektronika']",2
81815,81815,8264,7512,15/81815.mp3,226.9,Jazz;Elektronika,"['Jazz', 'Elektronika']",2
1277733,1277733,481486,152475,33/1277733.mp3,128.1,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1277765,1277765,481486,152478,65/1277765.mp3,66.2,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1277788,1277788,481486,152483,88/1277788.mp3,187.7,Ambient;Latin,"['Ambient', 'Latin']",2
1277796,1277796,481486,152483,96/1277796.mp3,46.3,Metal;Klasyczna,"['Metal', 'Klasyczna']",2
81994,81994,7797,7533,94/81994.mp3,243.6,Pop,['Pop'],1
82064,82064,7907,7545,64/82064.mp3,196.2,Rock,['Rock'],1
1277799,1277799,481486,152483,99/1277799.mp3,32.0,Metal;Rock,"['Metal', 'Rock']",2
1277802,1277802,481486,152483,02/1277802.mp3,46.9,Rock,['Rock'],1
82078,82078,7907,7546,78/82078.mp3,189.4,Metal;Rock,"['Metal', 'Rock']",2
82080,82080,7907,7546,80/82080.mp3,98.9,Metal;Rock,"['Metal', 'Rock']",2
82085,82085,7907,7546,85/82085.mp3,357.0,Metal;Rock,"['Metal', 'Rock']",2
82243,82243,8355,7566,43/82243.mp3,197.5,Rock;Pop,"['Rock', 'Pop']",2
82249,82249,8355,7566,49/82249.mp3,195.2,Rock;Pop,"['Rock', 'Pop']",2
82250,82250,7907,7567,50/82250.mp3,88.6,Rock,['Rock'],1
1277910,1277910,355362,152492,10/1277910.mp3,440.1,Klasyczna,['Klasyczna'],1
82321,82321,8364,7574,21/82321.mp3,217.6,Rock,['Rock'],1
82322,82322,8364,7574,22/82322.mp3,400.2,Rock,['Rock'],1
82422,82422,6125,7590,22/82422.mp3,288.0,Blues;Rock,"['Blues', 'Rock']",2
82423,82423,6125,7590,23/82423.mp3,342.2,Blues;Rock,"['Blues', 'Rock']",2
82596,82596,2189,7602,96/82596.mp3,291.1,Elektronika;Techno,"['Elektronika', 'Techno']",2
1278598,1278598,432564,152559,98/1278598.mp3,416.0,Elektronika;House,"['Elektronika', 'House']",2
82602,82602,2189,7602,02/82602.mp3,337.9,Elektronika;Techno,"['Elektronika', 'Techno']",2
1278601,1278601,432564,152559,01/1278601.mp3,204.5,Elektronika,['Elektronika'],1
82635,82635,1727,7606,35/82635.mp3,156.6,Rock,['Rock'],1
1278989,1278989,482152,152620,89/1278989.mp3,201.0,Elektronika;Techno,"['Elektronika', 'Techno']",2
1279160,1279160,371519,152609,60/1279160.mp3,266.4,Metal;Elektronika;Techno,"['Metal', 'Elektronika', 'Techno']",3
82872,82872,482,7635,72/82872.mp3,193.7,Rock;Pop,"['Rock', 'Pop']",2
83166,83166,3814,7672,66/83166.mp3,452.0,Ambient;Jazz,"['Ambient', 'Jazz']",2
83220,83220,3814,7672,20/83220.mp3,249.8,Ambient;Jazz,"['Ambient', 'Jazz']",2
83222,83222,3814,7672,22/83222.mp3,383.8,Ambient;Jazz,"['Ambient', 'Jazz']",2
1279563,1279563,350333,152651,63/1279563.mp3,230.7,Elektronika,['Elektronika'],1
1279610,1279610,435483,152699,10/1279610.mp3,70.0,Jazz;Funk,"['Jazz', 'Funk']",2
1279621,1279621,435483,152699,21/1279621.mp3,91.9,Pop,['Pop'],1
83379,83379,1877,7679,79/83379.mp3,182.5,Elektronika;House,"['Elektronika', 'House']",2
83382,83382,1877,7679,82/83382.mp3,148.0,Elektronika;House,"['Elektronika', 'House']",2
83383,83383,1877,7679,83/83383.mp3,131.3,Elektronika;House,"['Elektronika', 'House']",2
83386,83386,1877,7679,86/83386.mp3,317.6,Elektronika;House,"['Elektronika', 'House']",2
83489,83489,4365,7711,89/83489.mp3,216.5,Blues;Jazz;Pop,"['Blues', 'Jazz', 'Pop']",3
1280361,1280361,435992,152735,61/1280361.mp3,253.5,Ambient,['Ambient'],1
83867,83867,336397,7741,67/83867.mp3,161.7,Pop;Latin,"['Pop', 'Latin']",2
83880,83880,336397,7741,80/83880.mp3,161.6,Latin,['Latin'],1
83891,83891,336397,7741,91/83891.mp3,248.6,Pop;Latin,"['Pop', 'Latin']",2
83910,83910,336397,7741,10/83910.mp3,287.6,Pop;Latin,"['Pop', 'Latin']",2
84020,84020,6064,7786,20/84020.mp3,286.7,Rock;Pop,"['Rock', 'Pop']",2
84057,84057,5611,8882,57/84057.mp3,205.0,Rock;Pop;Elektronika;House,"['Rock', 'Pop', 'Elektronika', 'House']",4
1280384,1280384,435992,153055,84/1280384.mp3,298.5,Ambient,['Ambient'],1
84117,84117,5708,7757,17/84117.mp3,255.5,Rock,['Rock'],1
1280414,1280414,481477,152741,14/1280414.mp3,231.3,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
84162,84162,6064,7786,62/84162.mp3,259.0,Rock;Pop,"['Rock', 'Pop']",2
1280426,1280426,435992,152978,26/1280426.mp3,285.5,Ambient;House,"['Ambient', 'House']",2
84189,84189,6064,7786,89/84189.mp3,155.8,Rock;Pop,"['Rock', 'Pop']",2
1280429,1280429,435992,152978,29/1280429.mp3,279.5,House,['House'],1
84494,84494,336419,7796,94/84494.mp3,245.5,Reggae,['Reggae'],1
84495,84495,336419,7796,95/84495.mp3,192.0,Reggae,['Reggae'],1
84561,84561,7907,7797,61/84561.mp3,240.4,Rock,['Rock'],1
84736,84736,336426,7819,36/84736.mp3,325.8,Funk;Elektronika;House,"['Funk', 'Elektronika', 'House']",3
84741,84741,336426,7819,41/84741.mp3,368.0,Funk;Elektronika;House,"['Funk', 'Elektronika', 'House']",3
1280493,1280493,481477,152741,93/1280493.mp3,258.7,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
84744,84744,336426,7819,44/84744.mp3,193.9,Funk;Elektronika;House,"['Funk', 'Elektronika', 'House']",3
84747,84747,336426,7819,47/84747.mp3,269.3,Funk;Elektronika;House,"['Funk', 'Elektronika', 'House']",3
84748,84748,336426,7819,48/84748.mp3,362.8,Funk;Elektronika;House,"['Funk', 'Elektronika', 'House']",3
1281101,1281101,437980,152805,01/1281101.mp3,154.3,Klasyczna,['Klasyczna'],1
86120,86120,4162,8271,20/86120.mp3,289.0,Metal;Blues;Rock,"['Metal', 'Blues', 'Rock']",3
86249,86249,3799,8287,49/86249.mp3,146.3,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
86270,86270,3799,8287,70/86270.mp3,132.7,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
86274,86274,3799,8287,74/86274.mp3,296.0,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
86277,86277,3799,8287,77/86277.mp3,402.3,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
86280,86280,3799,8287,80/86280.mp3,260.0,Ambient;Elektronika;Techno,"['Ambient', 'Elektronika', 'Techno']",3
87498,87498,4545,8389,98/87498.mp3,701.8,Ambient;Elektronika,"['Ambient', 'Elektronika']",2
1281559,1281559,362862,152948,59/1281559.mp3,203.7,Hip-Hop,['Hip-Hop'],1
1281561,1281561,362862,152948,61/1281561.mp3,198.0,Funk,['Funk'],1
87570,87570,4891,8404,70/87570.mp3,319.6,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1281565,1281565,362862,152948,65/1281565.mp3,184.6,Hip-Hop;Funk,"['Hip-Hop', 'Funk']",2
87575,87575,4891,8404,75/87575.mp3,242.2,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
87579,87579,4891,8404,79/87579.mp3,456.1,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
87592,87592,4891,8404,92/87592.mp3,296.9,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1281569,1281569,362862,152948,69/1281569.mp3,231.9,Jazz;Hip-Hop;Funk,"['Jazz', 'Hip-Hop', 'Funk']",3
87602,87602,4891,8404,02/87602.mp3,351.7,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1281571,1281571,362862,152948,71/1281571.mp3,237.6,Funk,['Funk'],1
1281575,1281575,362862,152948,75/1281575.mp3,256.0,Hip-Hop;Funk,"['Hip-Hop', 'Funk']",2
1281873,1281873,337965,152884,73/1281873.mp3,282.4,Ambient,['Ambient'],1
88553,88553,336521,8472,53/88553.mp3,219.0,Klasyczna;Jazz,"['Klasyczna', 'Jazz']",2
88555,88555,336521,8472,55/88555.mp3,520.4,Klasyczna;Jazz,"['Klasyczna', 'Jazz']",2
88556,88556,336521,8472,56/88556.mp3,269.7,Klasyczna;Jazz,"['Klasyczna', 'Jazz']",2
1281939,1281939,341968,152898,39/1281939.mp3,183.8,Klasyczna;Blues;Ambient,"['Klasyczna', 'Blues', 'Ambient']",3
1281955,1281955,341968,152898,55/1281955.mp3,285.4,Klasyczna;Blues;Ambient,"['Klasyczna', 'Blues', 'Ambient']",3
1282103,1282103,479388,152919,03/1282103.mp3,177.1,Hip-Hop,['Hip-Hop'],1
88561,88561,336521,8472,61/88561.mp3,118.2,Klasyczna;Jazz,"['Klasyczna', 'Jazz']",2
88559,88559,336521,8472,59/88559.mp3,58.9,Klasyczna;Jazz,"['Klasyczna', 'Jazz']",2
88564,88564,336521,8472,64/88564.mp3,172.1,Klasyczna;Jazz,"['Klasyczna', 'Jazz']",2
1282383,1282383,438966,152906,83/1282383.mp3,220.3,Pop;Elektronika,"['Pop', 'Elektronika']",2
1282511,1282511,480497,152959,11/1282511.mp3,344.9,Rock;Pop;Elektronika,"['Rock', 'Pop', 'Elektronika']",3
1282512,1282512,480497,152959,12/1282512.mp3,349.1,Rock;Pop;Elektronika,"['Rock', 'Pop', 'Elektronika']",3
88879,88879,4413,8536,79/88879.mp3,146.9,Rock;Pop,"['Rock', 'Pop']",2
1282969,1282969,443919,153014,69/1282969.mp3,254.2,Pop,['Pop'],1
1283094,1283094,346032,153032,94/1283094.mp3,356.9,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
89066,89066,1336,8607,66/89066.mp3,71.5,Elektronika;Techno,"['Elektronika', 'Techno']",2
1283300,1283300,416786,153040,00/1283300.mp3,168.5,Jazz,['Jazz'],1
1283374,1283374,352456,153050,74/1283374.mp3,249.9,Blues,['Blues'],1
